ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,to_hop_mon,predicted_diem,newmajor,nam
BKA,Đại học Bách khoa Hà Nội,Hà Nội,ET-LUH,Điện tử - Viễn thông - ĐH Leibniz Hannover (Đức),"A00, A01, D26",25.26,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,MI2,Hệ thống thông tin quản lý,"A00, A01",25.84,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,CH2,Hóa học,"A00, B00, D07",24.65,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,EM4,Kế toán,"A00, A01, D01",27.11,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,TROY-IT,Khoa học máy tính - ĐH Troy (Hoa Kỳ),"A00, A01, D01",25.5,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,IT1,Khoa học Máy tính,"A00, A01",27.14,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,TE1,Kỹ thuật Ô tô,"A00, A01",25.62,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,TE3,Kỹ thuật Hàng không,"A00, A01",25.62,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,PH2,Kỹ thuật hạt nhân,"A00, A01, A02",24.04,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,ME1,Kỹ thuật Cơ điện tử,"A00, A01",25.84,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,IT2,Kỹ thuật Máy tính,"A00, A01",27.03,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,HE1,Kỹ thuật Nhiệt,"A00, A01",25.9,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,ET2,Kỹ thuật Y sinh,"A00, A01, B00",24.85,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,EE1,Kỹ thuật Điện,"A00, A01",26.67,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,TX1,Kỹ thuật Dệt,"A00, A01, D07",22.07,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,BF-E19,Kỹ thuật sinh học chương trình Tiên tiến,"A00, B00, D07",23.57,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,ME2,Kỹ thuật Cơ khí,"A00, A01",25.84,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,EV1,Kỹ thuật Môi trường,"A00, A01",25.25,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,EE2,Kỹ thuật Điều khiển - Tự động hóa,"A00, A01",24.67,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,CH1,Kỹ thuật Hóa học,"A00, B00, D07",24.0,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,ET1,Kỹ thuật Điện tử - Viễn thông,"A00, A01",24.96,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,TE2,Kỹ thuật Cơ khí động lực,"A00, A01",25.62,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,BF2,Kỹ thuật Thực phẩm,"A00, B00, D07",24.92,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,BF1,Kỹ thuật Sinh học,"A00, B00, D07",25.82,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,MS2,Kỹ thuật Vi điện tử và công nghệ nano,"A00, A01, D07",25.6,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,MS1,Kỹ thuật Vật liệu,"A00, A01, D07",25.47,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,EV2,Quản lý Tài nguyên và Môi trường,"A00, A01",25.25,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,EM2,Quản lý công nghiệp,"A00, A01, D01",27.11,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,TROY-BA,Quản trị kinh doanh - ĐH Troy (Hoa Kỳ),"A00, A01, D01",25.02,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,EM3,Quản trị kinh doanh,"A00, A01, D01",25.35,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,EM5,Tài chính - Ngân hàng,"A00, A01, D01",26.88,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,FL2,Tiếng Anh chuyên nghiệp quốc tế,D01,25.77,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,FL1,Tiếng Anh KHKT và Công nghệ,D01,25.67,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,MI1,Toán-Tin,"A00, A01",26.57,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,EE-EP,Tin học công nghiệp và Tự động hóa (Chương trình Việt - Pháp PFIEV),"A00, A01",26.1,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,ET-E16,Truyền thông số và Kỹ thuật đa phương tiện (CT tiên tiến),"A00, A01",25.25,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,PH3,Vật lý y khoa,"A00, A01, A02",24.33,0,2024
BKA,Đại học Bách khoa Hà Nội,Hà Nội,PH1,Vật lý kỹ thuật,"A00, A01",24.16,0,2024
NTH,Đại học Ngoại thương (phía Bắc),Hà Nội,NTH02,Kinh doanh quốc tế và Quản trị kinh doanh,A00,26.42,0,2024
NTH,Đại học Ngoại thương (phía Bắc),Hà Nội,NTH09,Kinh tế chính trị,A00,27.82,0,2024
NTH,Đại học Ngoại thương (phía Bắc),Hà Nội,NTH05,Ngôn ngữ Pháp,D01,26.14,0,2024
NTH,Đại học Ngoại thương (phía Bắc),Hà Nội,NTH04,Ngôn ngữ Anh,D01,25.32,0,2024
NTH,Đại học Ngoại thương (phía Bắc),Hà Nội,NTH07,Ngôn ngữ Nhật,D01,25.74,0,2024
NTH,Đại học Ngoại thương (phía Bắc),Hà Nội,NTH01-02,Nhóm ngành Kinh tế; Kinh tế quốc tế,A00,26.42,0,2024
NTH,Đại học Ngoại thương (phía Bắc),Hà Nội,NTH01-01,Nhóm ngành luật,A00,27.82,0,2024
NTH,Đại học Ngoại thương (phía Bắc),Hà Nội,NTH03,Tài chính - Ngân hàng và Kế toán,A00,26.42,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7340204,Bảo hiểm,"A00, A01, D01, D07",26.82,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7340116,Bất động sản,"A00, A01, D01, D07",24.02,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,EP09,Công nghệ tài chính (BFT),"A00, A01, D01, D07",27.05,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,EP02,Định phí Bảo hiểm & Quản trị rủi ro (Actuary) học bằng tiếng Anh,"A01, D01, D07, D09",26.4,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7340301,Kế toán,"A00, A01, D01, D07",21.76,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,EP04,Kế toán tích hợp chứng chỉ quốc tế (ICAEW CFAB),"A01, D01, D07, D09",26.4,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,EP03,Khoa học dữ liệu trong Kinh tế & Kinh doanh (DSEB),"A01, D01, D07, D09",27.14,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7340401,Khoa học quản lý,"A00, A01, D01, D07",25.21,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7340302,Kiểm toán,"A00, A01, D01, D07",24.91,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,EP12,Kiểm toán tích hợp chứng chỉ quốc tế (AUD-ICAEW),"A00, A01, D01, D07",27.05,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7310106,Kinh tế quốc tế,"A00, A01, D01, D07",25.85,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7850102,Kinh tế tài nguyên thiên nhiên,"A00, A01, B00, D01",24.16,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7620114,Kinh doanh nông nghiệp,"A00, A01, B00, D01",20.59,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7310101_3,Kinh tế,"A00, A01, D01, D07",25.6,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7310101_2,Kinh tế,"A00, A01, D01, D07",23.37,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7310101_1,Kinh tế,"A00, A01, D01, D07",25.84,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7340121,Kinh doanh thương mại,"A00, A01, D01, D07",26.24,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,EP05,Kinh doanh số (E-BDB),"A01, D01, D07, D09",27.14,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7310104,Kinh tế đầu tư,"A00, A01, B00, D01",23.7,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,EP13,Kinh tế học tài chính (FE),"A00, A01, D01, D07",27.16,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7620115,Kinh tế nông nghiệp,"A00, A01, B00, D01",18.12,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7310105,Kinh tế phát triển,"A00, A01, D01, D07",26.37,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7510605,Logistics và Quản lý chuỗi cung ứng,"A00, A01, D01, D07",21.9,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7380107,Luật kinh tế,"A00, A01, D01, D07",26.24,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7340115,Marketing,"A00, A01, D01, D07",23.57,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7340120,Ngành Kinh doanh quốc tế,"A00, A01, D01, D07",25.37,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7380101,Ngành Luật,"A00, A01, D01, D07",23.69,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,EP06,Phân tích kinh doanh (BA),"A01, D01, D07, D09",27.14,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,EPMP,Quản lý công và chính sách học bằng tiếng Anh (EPMP),"A00, A01, D01, D07",27.21,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,EP07,Quản trị điều hành thông minh (E-SOM),"A01, D01, D07, D10",26.84,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7320108,Quan hệ công chúng,"A01, C03, C04, D01",26.68,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7850101,Quản lý tài nguyên và môi trường,"A00, A01, D01, D07",24.25,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7340409,Quản lý dự án,"A00, A01, B00, D01",21.83,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,EP08,Quản trị chất lượng và Đổi mới (E-MQI),"A01, D01, D07, D10",26.84,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,"A00, A01, D01, D07",23.55,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7340404,Quản trị nhân lực,"A00, A01, D01, D07",25.36,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7340101,Quản trị Kinh doanh,"A00, A01, D01, D07",21.11,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,EBBA,Quản trị kinh doanh học bằng tiếng Anh (EBBA),"A00, A01, D01, D07",26.95,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7850103,Quản lý đất đai,"A00, A01, D01, D07",22.43,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7810201,Quản trị khách sạn,"A00, A01, D01, D07",25.25,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7340201,Tài chính – Ngân hàng,"A00, A01, D01, D07",21.62,0,2024
KHA,Đại học Kinh tế quốc dân,Hà Nội,7340122,Thương mại điện tử,"A00, A01, D01, D07",26.48,0,2024
TMA,Đại học Thương mại,Hà Nội,TM22,Hệ thống thông tin quản lý (Quản trị hệ thống thông tin kinh tế),"A00, A01, D01, D07",26.82,0,2024
TMA,Đại học Thương mại,Hà Nội,TM09,Kế toán (Kế toán công),"A00, A01, D01, D07",26.95,0,2024
TMA,Đại học Thương mại,Hà Nội,TM07,Kế toán (Kế toán doanh nghiệp),"A00, A01, D01, D07",25.66,0,2024
TMA,Đại học Thương mại,Hà Nội,TM10,Kiểm toán (Kiểm toán),"A00, A01, D01, D07",25.66,0,2024
TMA,Đại học Thương mại,Hà Nội,TM11,Kinh doanh quốc tế (Thương mại quốc tế),"A00, A01, D01, D07",25.66,0,2024
TMA,Đại học Thương mại,Hà Nội,TM33,Kinh tế số (Phân tích kinh doanh trong môi trường số),"A00, A01, D01, D07",26.82,0,2024
TMA,Đại học Thương mại,Hà Nội,TM13,Kinh tế (Quản lý kinh tế),"A00, A01, D01, D07",26.95,0,2024
TMA,Đại học Thương mại,Hà Nội,TM12,Kinh tế quốc tế (Kinh tế quốc tế),"A00, A01, D01, D07",25.66,0,2024
TMA,Đại học Thương mại,Hà Nội,TM06,Logistics và Quản lý chuỗi cung ứng (Logistics và Quản lý chuỗi cung ứng),"A00, A01, D01, D07",25.66,0,2024
TMA,Đại học Thương mại,Hà Nội,TM19,Luật kinh tế (Luật kinh tế),"A00, A01, D01, D07",26.82,0,2024
TMA,Đại học Thương mại,Hà Nội,TM29,Luật kinh tế (Luật thương mại quốc tế),"A00, A01, D01, D07",26.39,0,2024
TMA,Đại học Thương mại,Hà Nội,TM28,Marketing (Marketing số),"A00, A01, D01, D07",26.39,0,2024
TMA,Đại học Thương mại,Hà Nội,TM05,Marketing (Quản trị thương hiệu),"A00, A01, D01, D07",25.66,0,2024
TMA,Đại học Thương mại,Hà Nội,TM04,Marketing (Marketing thương mại),"A00, A01, D01, D07",25.8,0,2024
TMA,Đại học Thương mại,Hà Nội,TM18,Ngôn ngữ Anh (Tiếng Anh Thương mại),"A01, D01, D07",26.22,0,2024
TMA,Đại học Thương mại,Hà Nội,TM32,Quản trị DV du lịch và lữ hành,"A00, A01, D01, D07",26.39,0,2024
TMA,Đại học Thương mại,Hà Nội,TM03,Quản trị dịch vụ du lịch và lữ hành (Quản trị dịch vụ du lịch và lữ hành),"A00, A01, D01, D07",25.8,0,2024
TMA,Đại học Thương mại,Hà Nội,TM23,Quản trị nhân lực (Quản trị nhân lực doanh nghiệp),"A00, A01, D01, D07",25.41,0,2024
TMA,Đại học Thương mại,Hà Nội,TM01,Quản trị kinh doanh (Quản trị kinh doanh),"A00, A01, D01, D07",25.8,0,2024
TMA,Đại học Thương mại,Hà Nội,TM31,Quản trị khách sạn,"A00, A01, D01, D07",25.41,0,2024
TMA,Đại học Thương mại,Hà Nội,TM21,Quản trị kinh doanh (Tiếng Trung thương mại),"A00, A01, D01, D04",25.01,0,2024
TMA,Đại học Thương mại,Hà Nội,TM20,Quản trị kinh doanh (Tiếng Pháp thương mại),"A00, A01, D01, D03",25.74,0,2024
TMA,Đại học Thương mại,Hà Nội,TM14,Tài chính - Ngân hàng (Tài chính – Ngân hàng thương mại),"A00, A01, D01, D07",26.95,0,2024
TMA,Đại học Thương mại,Hà Nội,TM16,Tài chính - Ngân hàng (Tài chính công),"A00, A01, D01, D07",27.37,0,2024
TMA,Đại học Thương mại,Hà Nội,TM17,Thương mại điện tử (Quản trị Thương mại điện tử),"A00, A01, D01, D07",26.82,0,2024
HTC,Học viện Tài chính,Hà Nội,7340405,Hệ thống thông tin,"A00, A01, D01, D07",25.23,0,2024
HTC,Học viện Tài chính,Hà Nội,7340301,Kế toán,"A00, A01, D01, D07",21.76,0,2024
HTC,Học viện Tài chính,Hà Nội,7310101,Kinh tế,"A01, D01, D07",22.92,0,2024
HTC,Học viện Tài chính,Hà Nội,7340101,Quản trị Kinh doanh,"A00, A01, D01, D07",21.11,0,2024
HTC,Học viện Tài chính,Hà Nội,73402012,Tài chính - Ngân hàng 2,"A00, A01, D01, D07",25.66,0,2024
HTC,Học viện Tài chính,Hà Nội,73402011,Tài chính - Ngân hàng 1,"A00, A01, D01, D07",26.09,0,2024
HTC,Học viện Tài chính,Hà Nội,73402013,Tài chính - Ngân hàng 3,"A00, A01, D01, D07",25.66,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510205,Công nghệ kỹ thuật ô tô,"A00, A01",22.54,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510401,Công nghệ kỹ thuật hoá học,"A00, B00, D07",19.32,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7540203,Công nghệ vật liệu dệt. may,"A00, A01, D01",20.88,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7480201,Công nghệ thông tin,"A00, A01",22.72,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7540101,Công nghệ thực phẩm,"A00, B00, D07",19.97,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510206,Công nghệ kỹ thuật nhiệt,"A00, A01",22.54,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7480108,Công nghệ kỹ thuật máy tính,"A00, A01",23.99,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510406,Công nghệ kỹ thuật Môi trường,"A00, B00, D07",19.77,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7519007,Công nghệ kỹ thuật năng lượng tái tạo,"A00, A01",21.6,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,"A00, A01",22.99,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510203,Công nghệ kỹ thuật cơ điện tử,"A00, A01",22.18,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7540204,Công nghệ may,"A00, A01, D01",20.25,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510301,"Công nghệ kỹ thuật điện, điện tử","A00, A01",23.85,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510201,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn),"A00, A01",22.15,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7519003,Công nghệ kỹ thuật khuôn mẫu,"A00, A01",23.6,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510302,Điện tử - viễn thông,"A00, A01",22.87,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7480104,Hệ thống thông tin,"A00, A01",23.99,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7720203,Hoá dược,"A00, B00, D07",20.96,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340301,Kế toán,"A00, A01, D01",19.96,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7480101,Khoa học máy tính,"A00, A01",23.27,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340302,Kiểm toán,"A00, A01, D01",22.3,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7310104,Kinh tế đầu tư,"A00, A01, D01",24.93,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7520116,Kỹ thuật cơ khí động lực,"A00, A01",20.65,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7520118,Kỹ thuật hệ thống công nghiệp,"A00, A01",20.65,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7480103,Kỹ thuật phần mềm,"A00, A01",23.8,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,75103031,Kỹ thuật sản xuất thông minh,"A00, A01",21.85,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510605,Logistics và Quản lý chuỗi cung ứng,"A00, A01, D01",21.27,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7480102,Mạng máy tính và truyền thông dữ liệu,"A00, A01",24.34,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340115,Marketing,"A00, A01, D01",23.18,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7220210,Ngôn ngữ Hàn Quốc,D01,22.8,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7220201,Ngôn ngữ Anh,D01,19.97,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7220209,Ngôn ngữ Nhật,"D01, D06",21.39,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7229020,Ngôn ngữ học,"C00, D01, D14",20.18,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7220204,Ngôn ngữ Trung Quốc,"D01, D04",23.04,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340125,Phân tích dữ liệu kinh doanh,"A00, A01, D01",21.04,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340406,Quản trị văn phòng,"A00, A01, D01",21.63,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340101,Quản trị Kinh doanh,"A00, A01",20.72,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,"A01, D01, D14",22.38,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340404,Quản trị nhân lực,"A00, A01, D01",23.53,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7810202,Quản trị nhà hàng và dịch vụ ăn uống,"A01, D01, D14",20.86,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7810201,Quản trị khách sạn,"A01, D01, D14",22.72,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510209,Robot và trí tuệ nhân tạo,"A00, A01",21.56,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340201,Tài chính – Ngân hàng,"A00, A01, D01",19.94,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7210404,Thiết kế thời trang,"A00, A01, D01, D14",21.37,0,2024
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7310612,Trung Quốc học,"D01, D04",24.88,0,2024
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN4,Cơ kỹ thuật,"A00, A01, D01",27.11,0,2024
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN9,Công nghệ kỹ thuật điện tử - viễn thông,"A00, A01, D01",25.35,0,2024
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN1,Công nghệ Thông tin,"A00, A01, D01",27.11,0,2024
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN10,Công nghệ nông nghiệp*,"A00, A01, B00",22.39,0,2024
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN6,Công nghệ kỹ thuật cơ điện tử,"A00, A01, D01",24.95,0,2024
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN7,Công nghệ Hàng không vũ trụ,"A00, A01, D01",26.46,0,2024
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN5,Công nghệ kỹ thuật xây dựng,"A00, A01, D01",27.11,0,2024
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN14,Hệ thống thông tin,"A00, A01, D01",26.14,0,2024
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN8,Khoa học máy tính,"A00, A01, D01",25.35,0,2024
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN13,Kỹ thuật năng lượng,"A00, A01, D01",26.45,0,2024
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN11,Kỹ thuật điều khiển và tự động hóa,"A00, A01, D01",27.11,0,2024
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN17,Kỹ thuật Robot,"A00, A01, D01",26.45,0,2024
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN15,Mạng máy tính và truyền thông dữ liệu,"A00, A01, D01",26.45,0,2024
