mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.11495776176452636,0.005591600903569588,0.013032484054565429,0.0015204059783800743,1.0,0.01,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-2.8189408734494887,-3.826178546120478,-2.591135469888974,-2.0753365382415763,-4.069959976529534,-3.07631028084601,0.7554103752838,26
0.12343301773071289,0.006822196766313031,0.013444757461547852,0.000858026440156467,1.0,0.01,6,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.7}",-3.230274164494494,-3.5882558850832655,-2.565647355442,-2.0181111423074762,-3.847591634699414,-3.04997603640533,0.6719765894735442,23
0.13796601295471192,0.00615695682737604,0.0166226863861084,0.007361819079283301,1.0,0.01,6,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-3.3322593018499873,-3.8879119235937125,-2.6818381157528703,-2.149157380881675,-3.9242549513678897,-3.195084334689227,0.6910718778454108,46
0.24653544425964355,0.02485218966394159,0.014141988754272462,0.0009561868162926096,1.0,0.01,6,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.7}",-3.1346935502203097,-3.340555171899955,-2.387615826837839,-1.8027867749061917,-4.32696423561298,-2.998523111895455,0.8606134133350879,13
0.2452024459838867,0.018581067333113144,0.0139556884765625,0.0016556466257281008,1.0,0.01,6,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",-3.518735703731016,-3.646827060496138,-2.6102825849326083,-1.9022203282770234,-4.643323216674092,-3.2642777788221755,0.9376320515356301,56
0.24057435989379883,0.023954768283339062,0.014128589630126953,0.00196222307925909,1.0,0.01,10,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.7}",-3.1622821930963885,-3.5015922478436883,-2.4374143931767605,-2.019462084331014,-3.8663985932418563,-2.9974299023379416,0.6791908358810085,12
0.2741724491119385,0.011964876329397118,0.014005327224731445,0.0012749067734192244,1.0,0.01,10,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'subsample': 1.0}",-3.6968615079053317,-3.7655830442938534,-2.6512404939679524,-2.2287325523313943,-4.033416586385912,-3.2751668369768887,0.7039298158125543,57
0.45154547691345215,0.02467654629159362,0.014136171340942383,0.0006571789989072033,1.0,0.01,10,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.7}",-3.070314910943319,-3.4067567407442336,-2.2145639524431493,-1.816026284111474,-4.423576640121935,-2.9862477056728225,0.9181202099793904,8
0.5316180229187012,0.027649003922022967,0.015105915069580079,0.002082492812624019,1.0,0.01,10,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 200, 'subsample': 1.0}",-3.845879050715375,-3.827260679444798,-2.6358798375530723,-2.1269169620492048,-4.944363155699682,-3.476059937092427,0.9941943317855498,66
0.07015976905822754,0.002840436372618021,0.012233734130859375,0.0007575345066043472,1.0,0.1,3,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",-3.6262486103808818,-3.3848923264246,-1.9809922612748465,-2.2624079363645477,-4.640177789601951,-3.1789437848093653,0.9646581819233508,43
0.08045825958251954,0.013957029086718909,0.015626144409179688,0.003356341831382032,1.0,0.1,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-3.6604514584509906,-3.496116634925169,-2.2894481315102793,-1.9038624615743984,-4.540328128204568,-3.178041362933081,0.9594630178743033,42
0.11543068885803223,0.0019150589941488356,0.012474918365478515,0.0007517394979993236,1.0,0.1,3,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",-4.016367478527942,-3.4045877047236583,-1.900268663416554,-2.2808253643871086,-4.6952511319056,-3.2594600685921726,1.0450448790031264,55
0.11339421272277832,0.014177445060147164,0.014632797241210938,0.0018793884208193467,1.0,0.1,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-3.7497300482389018,-3.4206168531134913,-2.246004818749993,-2.01746300773269,-4.130740789749282,-3.1129111035168715,0.8351923735275805,36
0.11396241188049316,0.008508957530194643,0.013426256179809571,0.0007472653141539623,1.0,0.1,6,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.7}",-2.636221042057046,-3.410756351584147,-1.7052560814355469,-1.9551010651593923,-4.136771819469731,-2.7688212719411722,0.9049048190064509,1
0.09733123779296875,0.004211538800182078,0.01295485496520996,0.0011188660409080292,1.0,0.1,6,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-4.238858936810949,-3.7723077613884173,-2.24075286178221,-1.8997250767968261,-4.610799063046001,-3.352488739964881,1.0855159077266927,60
0.19674768447875976,0.010706985278484729,0.013452243804931641,0.0009446614719242672,1.0,0.1,6,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.7}",-2.536155641281298,-3.377316815583139,-1.733003528714405,-1.909206588837983,-4.695595537825612,-2.850255622448487,1.0877092651415872,2
0.17551765441894532,0.008430063008341643,0.012979412078857422,0.0007933233193147421,1.0,0.1,6,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",-4.460733573320938,-3.853259097824866,-2.1468996706094137,-1.9317990412855244,-4.919123800422887,-3.462363036692726,1.2120037453163006,65
0.20698127746582032,0.015174940905982882,0.012486410140991212,0.000634234566895399,1.0,0.1,10,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.7}",-3.192832039848096,-3.423947262470994,-2.032831672769945,-1.8099699509649527,-4.482817604246861,-2.9884797060601698,0.9763796422861415,9
0.20073423385620118,0.011050800160084763,0.014220094680786133,0.004020045732446651,1.0,0.1,10,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'subsample': 1.0}",-4.010384374610523,-4.041343887106672,-2.2581264408301283,-2.1115180504218376,-5.360944137372926,-3.5564633780684174,1.2223624660739658,70
0.4213965892791748,0.03407220551834363,0.01383366584777832,0.0009210630735906324,1.0,0.1,10,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.7}",-3.189273390717951,-3.456469327000519,-2.056610227964273,-1.7728560194944452,-4.595029207204519,-3.0140476344763414,1.018153894601635,17
0.37272982597351073,0.029697771101452365,0.015749740600585937,0.0021918160181632557,1.0,0.1,10,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 200, 'subsample': 1.0}",-4.047009013369109,-4.107185952336019,-2.2157679179294094,-2.129987960102391,-5.489733351476361,-3.5979368390426574,1.273197499155102,72
0.07083640098571778,0.0047450240457554025,0.01321110725402832,0.0025077574985203728,1.0,0.2,3,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",-3.720395085180466,-3.639181961272903,-1.9742847791906937,-2.036082862946865,-4.085334439079411,-3.0910558255340677,0.8994715834874171,27
0.06395220756530762,0.004585227384974959,0.012820816040039063,0.0013353675127342015,1.0,0.2,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-3.494546798935858,-3.273597509442541,-2.128591450662967,-1.976708449955083,-4.264370039331024,-3.0275628496654945,0.8626405546589365,19
0.11626691818237304,0.008763648944271438,0.012451171875,0.001320748765050851,1.0,0.2,3,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",-3.282389105257442,-3.476032410890693,-1.9952772852816818,-2.1853449196647388,-4.918057148361038,-3.1714201738911187,1.04990475193401,41
0.1059410572052002,0.003874852018182298,0.01211533546447754,0.001020012825338062,1.0,0.2,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-3.4045998964614888,-3.438229918420114,-2.049400250583172,-2.043223612393139,-4.012078404821379,-2.9895064165358587,0.7998199294997231,10
0.10874457359313965,0.005472083528357704,0.01192774772644043,0.0007369192786357798,1.0,0.2,6,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.7}",-3.904564633095707,-3.3998522539784637,-1.7045172879409418,-2.010922099802022,-5.064862630499653,-3.2169437810633577,1.2379825695450464,48
0.09466438293457032,0.0024788179288536523,0.012083959579467774,0.0010923130317336892,1.0,0.2,6,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-4.3538141679962274,-3.921841785073902,-2.208638111320948,-2.052633597012995,-4.912892593959231,-3.4899640510726613,1.1545731711627616,67
0.21442265510559083,0.006538324660024157,0.01583385467529297,0.002075740793137269,1.0,0.2,6,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.7}",-3.9191982348722227,-3.3933302003235157,-1.6820732060440728,-1.9923246448454195,-5.205049809265645,-3.238395219070175,1.2907407141681462,54
0.17380313873291015,0.01314811319935015,0.013326549530029297,0.0014344570472415354,1.0,0.2,6,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",-4.37249005969291,-3.9117722466297242,-2.16415299603269,-2.0529727767494474,-5.416570056425245,-3.5835916271060038,1.2998056216810876,71
0.22751379013061523,0.01627167752045383,0.014749383926391602,0.0024429547141595954,1.0,0.2,10,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.7}",-2.551065454379896,-3.1679430670048996,-1.992220641544609,-1.9326497286730826,-5.894276954510728,-3.107631169222643,1.4631144646614134,35
0.18841109275817872,0.016680972152456133,0.012789249420166016,0.0010217887885101556,1.0,0.2,10,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 100, 'subsample': 1.0}",-4.0290002575771355,-3.9213665728709812,-2.015486428339687,-2.0515314465157477,-5.47509725953422,-3.4984963929675543,1.3160722348393479,68
0.35060882568359375,0.08030881047383706,0.010016345977783203,0.002002269772348623,1.0,0.2,10,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.7}",-2.554318804178978,-3.1646643510146553,-1.9931578774286682,-1.9289863710163238,-5.8439104555859895,-3.097007571844923,1.444113684200197,32
0.25996084213256837,0.04554232010290507,0.00891575813293457,0.0010227910685740131,1.0,0.2,10,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 200, 'subsample': 1.0}",-4.038860911224526,-3.9207543638459907,-1.9995547981431898,-2.069672801348092,-5.493591409333059,-3.504486856778972,1.3220350270146028,69
