ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,diem,to_hop_mon,nam
TMA,Đại học Thương mại,Hà Nội,TM04,Marketing (Marketing thương mại),27.0,"A00, A01, D01, D07",2023
TMA,Đại học Thương mại,Hà Nội,TM18,Ngôn ngữ Anh (Tiếng Anh Thương mại),25.8,"A01, D01, D07",2023
TMA,Đại học Thương mại,Hà Nội,TM32,Quản trị DV du lịch và lữ hành,25.6,"A00, A01, D01, D07",2023
TMA,Đại học Thương mại,Hà Nội,TM03,Quản trị dịch vụ du lịch và lữ hành (Quản trị dịch vụ du lịch và lữ hành),26.3,"A00, A01, D01, D07",2023
TMA,Đại học Thương mại,Hà Nội,TM23,Quản trị nhân lực (Quản trị nhân lực doanh nghiệp),25.9,"A00, A01, D01, D07",2023
TMA,Đại học Thương mại,Hà Nội,TM01,Quản trị kinh doanh (Quản trị kinh doanh),26.5,"A00, A01, D01, D07",2023
TMA,Đại học Thương mại,Hà Nội,TM31,Quản trị khách sạn,24.5,"A00, A01, D01, D07",2023
TMA,Đại học Thương mại,Hà Nội,TM21,Quản trị kinh doanh (Tiếng Trung thương mại),26.9,"A00, A01, D01, D04",2023
TMA,Đại học Thương mại,Hà Nội,TM20,Quản trị kinh doanh (Tiếng Pháp thương mại),24.5,"A00, A01, D01, D03",2023
TMA,Đại học Thương mại,Hà Nội,TM14,Tài chính - Ngân hàng (Tài chính – Ngân hàng thương mại),25.9,"A00, A01, D01, D07",2023
TMA,Đại học Thương mại,Hà Nội,TM16,Tài chính - Ngân hàng (Tài chính công),25.7,"A00, A01, D01, D07",2023
TMA,Đại học Thương mại,Hà Nội,TM17,Thương mại điện tử (Quản trị Thương mại điện tử),26.7,"A00, A01, D01, D07",2023
HTC,Học viện Tài chính,Hà Nội,7340201C06,Hải quan & Logistics,35.51,"A01, D01, D07",2023
HTC,Học viện Tài chính,Hà Nội,7340405,Hệ thống thông tin,25.94,"A00, A01, D01, D07",2023
HTC,Học viện Tài chính,Hà Nội,7340301,Kế toán,26.15,"A00, A01, D01, D07",2023
HTC,Học viện Tài chính,Hà Nội,7310101,Kinh tế,25.85,"A01, D01, D07",2023
HTC,Học viện Tài chính,Hà Nội,7220201,Ngôn ngữ Anh,34.4,"A01, D01, D07",2023
HTC,Học viện Tài chính,Hà Nội,7340201C09,Phân tích tài chính,34.6,"A01, D01, D07",2023
HTC,Học viện Tài chính,Hà Nội,7340101,Quản trị Kinh doanh,26.17,"A00, A01, D01, D07",2023
HTC,Học viện Tài chính,Hà Nội,73402012,Tài chính - Ngân hàng 2,26.04,"A00, A01, D01, D07",2023
HTC,Học viện Tài chính,Hà Nội,73402011,Tài chính - Ngân hàng 1,25.94,"A00, A01, D01, D07",2023
HTC,Học viện Tài chính,Hà Nội,7340201C11,Tài chính doanh nghiệp,34.25,"A01, D01, D07",2023
HTC,Học viện Tài chính,Hà Nội,73402013,Tài chính - Ngân hàng 3,25.8,"A00, A01, D01, D07",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510205,Công nghệ kỹ thuật ô tô,24.26,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510401,Công nghệ kỹ thuật hoá học,20.35,"A00, B00, D07",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7540203,Công nghệ vật liệu dệt. may,20.1,"A00, A01, D01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7480201,Công nghệ thông tin,25.19,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7540101,Công nghệ thực phẩm,23.51,"A00, B00, D07",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510206,Công nghệ kỹ thuật nhiệt,22.15,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7480108,Công nghệ kỹ thuật máy tính,24.3,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510406,Công nghệ kỹ thuật Môi trường,19.0,"A00, B00, D07",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7519007,Công nghệ kỹ thuật năng lượng tái tạo,19.0,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,25.47,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510203,Công nghệ kỹ thuật cơ điện tử,24.63,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7540204,Công nghệ may,21.8,"A00, A01, D01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510301,"Công nghệ kỹ thuật điện, điện tử",23.81,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510201,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn),23.42,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7519003,Công nghệ kỹ thuật khuôn mẫu,21.9,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510302,Điện tử - viễn thông,23.65,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7480104,Hệ thống thông tin,24.31,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7720203,Hoá dược,19.45,"A00, B00, D07",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340301,Kế toán,23.8,"A00, A01, D01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7480101,Khoa học máy tính,25.05,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340302,Kiểm toán,24.03,"A00, A01, D01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7310104,Kinh tế đầu tư,24.45,"A00, A01, D01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7520116,Kỹ thuật cơ khí động lực,21.55,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7520118,Kỹ thuật hệ thống công nghiệp,22.65,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7480103,Kỹ thuật phần mềm,24.54,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,75103031,Kỹ thuật sản xuất thông minh,20.0,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510605,Logistics và Quản lý chuỗi cung ứng,25.52,"A00, A01, D01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7480102,Mạng máy tính và truyền thông dữ liệu,24.17,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340115,Marketing,25.24,"A00, A01, D01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7220210,Ngôn ngữ Hàn Quốc,24.92,D01,2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7220201,Ngôn ngữ Anh,24.3,D01,2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7220209,Ngôn ngữ Nhật,24.02,"D01, D06",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7229020,Ngôn ngữ học,22.25,"C00, D01, D14",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7220204,Ngôn ngữ Trung Quốc,24.86,"D01, D04",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340125,Phân tích dữ liệu kinh doanh,23.67,"A00, A01, D01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340406,Quản trị văn phòng,23.09,"A00, A01, D01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340101,Quản trị Kinh doanh,24.21,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,23.62,"A01, D01, D14",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340404,Quản trị nhân lực,24.59,"A00, A01, D01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7810202,Quản trị nhà hàng và dịch vụ ăn uống,22.8,"A01, D01, D14",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7810201,Quản trị khách sạn,23.56,"A01, D01, D14",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7510209,Robot và trí tuệ nhân tạo,24.54,"A00, A01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7340201,Tài chính – Ngân hàng,24.4,"A00, A01, D01",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7210404,Thiết kế thời trang,23.84,"A00, A01, D01, D14",2023
DCN,Đại học Công nghiệp Hà Nội,Hà Nội,7310612,Trung Quốc học,23.77,"D01, D04",2023
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN4,Cơ kỹ thuật,25.65,"A00, A01, D01",2023
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN9,Công nghệ kỹ thuật điện tử - viễn thông,25.15,"A00, A01, D01",2023
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN1,Công nghệ Thông tin,27.85,"A00, A01, D01",2023
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN10,Công nghệ nông nghiệp*,22.0,"A00, A01, B00",2023
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN6,Công nghệ kỹ thuật cơ điện tử,25.0,"A00, A01, D01",2023
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN7,Công nghệ Hàng không vũ trụ,24.1,"A00, A01, D01",2023
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN5,Công nghệ kỹ thuật xây dựng,23.1,"A00, A01, D01",2023
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN14,Hệ thống thông tin,26.95,"A00, A01, D01",2023
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN8,Khoa học máy tính,27.25,"A00, A01, D01",2023
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN13,Kỹ thuật năng lượng,23.8,"A00, A01, D01",2023
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN11,Kỹ thuật điều khiển và tự động hóa,27.1,"A00, A01, D01",2023
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN17,Kỹ thuật Robot,25.35,"A00, A01, D01",2023
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN15,Mạng máy tính và truyền thông dữ liệu,26.25,"A00, A01, D01",2023
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN2,Máy tính và Robot,27.25,"A00, A01, D01",2023
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN12,Trí tuệ nhân tạo,27.2,"A00, A01, D01",2023
QHI,Đại học Công nghệ - Đại học Quốc gia Hà Nội,Hà Nội,CN3,Vật lý kỹ thuật,24.2,"A00, A01, D01",2023
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7220203,Ngôn ngữ Pháp,34.12,"D01, D03, D78, D90",2023
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7220205,Ngôn ngữ Đức,34.35,"D01, D05, D78, D90",2023
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7220210,Ngôn ngữ Hàn Quốc,35.4,"D01, D78, D90",2023
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7220204,Ngôn ngữ Trung Quốc,35.55,"D01, D04, D78, D90",2023
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7220202,Ngôn ngữ Nga,33.3,"D01, D02, D78, D90",2023
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7220209,Ngôn ngữ Nhật,34.65,"D01, D06, D78, D90",2023
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7220201,Ngôn ngữ Anh,35.55,"D01, D14, D78, D90",2023
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7220211,Ngôn ngữ Ả Rập,33.04,"D01, D14, D78, D90",2023
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7903124,Song ngành Kinh tế - Tài chính,26.68,"D01, D78, D90",2023
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7140231,Sư phạm Tiếng Anh,37.21,"D01, D14, D78, D90",2023
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7140237,Sư phạm tiếng Hàn Quốc,36.23,"D01, D78, D90",2023
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7140236,Sư phạm tiếng Nhật,35.61,"D01, D06, D78, D90",2023
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7140234,Sư phạm Tiếng Trung Quốc,35.9,"D01, D04, D78, D90",2023
QHF,Đại học Ngoại ngữ - Đại học Quốc Gia Hà Nội,Hà Nội,7220212QTD,Văn hóa và truyền thông xuyên quốc gia,34.49,"D01, D14, D78, D90",2023
QHY,Đại học Y Dược - Đại học Quốc Gia Hà Nội,Hà Nội,7720301,Điều dưỡng,23.85,B00,2023
QHY,Đại học Y Dược - Đại học Quốc Gia Hà Nội,Hà Nội,7720201,Dược học,24.35,A00,2023
QHY,Đại học Y Dược - Đại học Quốc Gia Hà Nội,Hà Nội,7720602,Kỹ thuật hình ảnh y học,23.55,B00,2023
QHY,Đại học Y Dược - Đại học Quốc Gia Hà Nội,Hà Nội,7720601,Kỹ thuật xét nghiệm y học,23.95,B00,2023
QHY,Đại học Y Dược - Đại học Quốc Gia Hà Nội,Hà Nội,7720501,Răng- Hàm -Mặt,26.8,B00,2023
QHY,Đại học Y Dược - Đại học Quốc Gia Hà Nội,Hà Nội,7720101,Y khoa,26.75,B00,2023
VJU,Đại học Việt Nhật - Đại học Quốc gia Hà Nội,Hà Nội,VJU1,Nhật Bản học,20.0,"A01, D01, D06, D14, D28, D63, D78, D81",2023
QHS,Đại học Giáo dục - Đại học Quốc gia Hà Nội,Hà Nội,GD4,Giáo dục Tiểu học,27.47,"A00, B00, C00, D01",2023
QHS,Đại học Giáo dục - Đại học Quốc gia Hà Nội,Hà Nội,GD5,Giáo dục mầm non,25.39,"A00, B00, C00, D01",2023
QHS,Đại học Giáo dục - Đại học Quốc gia Hà Nội,Hà Nội,GD3,Quản trị trường học,20.5,"A00, B00, C00, D01",2023
QHS,Đại học Giáo dục - Đại học Quốc gia Hà Nội,Hà Nội,GD1,Sư phạm Sinh học,25.58,"A00, A01, B00, D01",2023
QHS,Đại học Giáo dục - Đại học Quốc gia Hà Nội,Hà Nội,GD2,Sư phạm Lịch sử,27.17,"C00, D01, D14, D15",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT15,Công nghệ kỹ thuật môi trường,20.0,"A00, A01, B00, D07",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT07,Công nghệ kỹ thuật hoá học,23.25,"A00, B00, C02, D07",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT05,Công nghệ kỹ thuật hạt nhân,21.3,"A00, A01, A02, C01",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT09,Công nghệ sinh học,24.05,"A00, A02, B00, B08",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT10,Địa lí tự nhiên,20.3,"A00, A01, B00, D10",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT18,Địa chất học,20.0,"A00, A01, D07, D10",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT17,Hải dương học,20.0,"A00, A01, B00, D07",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT43,Hoá dược**,24.6,"A00, B00, C02, D07",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT06,Hoá học,23.65,"A00, B00, C02, D07",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT16,Khí tượng và khí hậu học,20.0,"A00, A01, B00, D07",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT96,Khoa học và công nghệ thực phẩm,24.35,"A00, A01, B00, D07",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT93,Khoa học dữ liệu,34.85,"A00, A01, D07, D08",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT98,Khoa học máy tính và thông tin*,34.7,"A00, A01, D07, D08",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT13,Khoa học môi trường,20.0,"A00, A01, B00, D07",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT91,Khoa học thông tin địa không gian*,20.4,"A00, A01, B00, D10",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT04,Khoa học vật liệu,22.75,"A00, A01, A02, C01",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT94,Kỹ thuật điện tử và tin học,25.65,"A00, A01, A02, C01",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT82,"Môi trường, Sức khỏe và An toàn*",20.0,"A00, A01, B00, D07",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT12,Quản lý đất đai,20.9,"A00, A01, B00, D10",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT95,Quản lý phát triển đô thị và bất động sản,22.45,"A00, A01, B00, D10",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT20,Quản lý tài nguyên và môi trường,21.0,"A00, A01, D07, D10",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT08,Sinh học,23.0,"A00, A02, B00, B08",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT81,Sinh dược học,23.0,"A00, A02, B00, B08",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT92,Tài nguyên và môi trường nước*,20.0,"A00, A01, B00, D07",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT01,Toán học,33.4,"A00, A01, D07, D08",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT02,Toán tin,34.25,"A00, A01, D07, D08",2023
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,Hà Nội,QHT03,Vật lí học,24.2,"A00, A01, A02, C01",2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX01,Báo chí,28.5,A01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX01,Báo chí,28.5,"D01, D78",2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX01,Báo chí,28.5,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX02,Chính trị hoc,24.6,A01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX02,Chính trị hoc,24.6,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX02,Chính trị hoc,24.6,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX02,Chính trị hoc,24.6,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX02,Chính trị hoc,24.6,D04,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX03,Công tác xã hội,25.0,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX03,Công tác xã hội,25.0,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX03,Công tác xã hội,25.0,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX03,Công tác xã hội,25.0,A01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX05,Đông phương học,26.5,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX04,Đông Nam Á học,24.75,A01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX05,Đông phương học,26.5,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX04,Đông Nam Á học,24.75,D14,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX05,Đông phương học,26.5,D04,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX04,Đông Nam Á học,24.75,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX05,Đông phương học,26.5,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX04,Đông Nam Á học,24.75,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX26,Hàn Quốc học,28.25,A01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX06,Hán Nôm,24.15,D04,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX26,Hàn Quốc học,28.25,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX26,Hàn Quốc học,28.25,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX06,Hán Nôm,24.15,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX06,Hán Nôm,24.15,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX06,Hán Nôm,24.15,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX26,Hàn Quốc học,28.25,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX07,Khoa học quản lý,25.25,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX07,Khoa học quản lý,25.25,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX07,Khoa học quản lý,25.25,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX07,Khoa học quản lý,25.25,A01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX08,Lich sử,24.25,D14,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX08,Lich sử,24.25,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX08,Lich sử,24.25,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX08,Lich sử,24.25,D04,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX08,Lich sử,24.25,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX09,Lưu trữ học,24.0,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX09,Lưu trữ học,24.0,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX09,Lưu trữ học,24.0,D04,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX09,Lưu trữ học,24.0,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX09,Lưu trữ học,24.0,A01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX10,Ngôn ngữ học,25.75,D04,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX10,Ngôn ngữ học,25.75,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX10,Ngôn ngữ học,25.75,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX10,Ngôn ngữ học,25.75,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX11,Nhân học,25.25,A01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX11,Nhân học,25.25,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX11,Nhân học,25.25,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX11,Nhân học,25.25,C00,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX11,Nhân học,25.25,D04,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX12,Nhật Bản học,25.75,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX12,Nhật Bản học,25.75,D01,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX12,Nhật Bản học,25.75,D06,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX17,Quản tri văn phòng,27.0,D78,2023
QHX,Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Hà Nội,Hà Nội,QHX16,Quản trị khách sạn,25.0,C00,2023
